#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
#
# Data for the following site(s) are contained in this file:
#
#	SCAN 2215: Bodie Hills, CA
# 
# Data items provided in this file:
#
# Element Name                   Value Type  Function Type  Function Duration  Base Data  Measurement Units    Sensor Depth  Element Code  Description                                              
# Air Temperature Maximum        Value       None           Day                N/A        Degrees fahrenheit   N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Air Temperature Minimum        Value       None           Day                N/A        Degrees fahrenheit   N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency  
# Precipitation Increment        Value       None           Day                N/A        Inches               N/A           PRCP          Total precipitation                                      
# Relative Humidity              Value       Mean           Day                Hourly     Percent              N/A           RHUM          Relative humidity                                        
# Wind Speed Maximum             Value       Max            Day                Hourly     Miles/hour           N/A           WSPDX         Maximum wind speed                                       
# Wind Speed Average             Value       Mean           Day                Hourly     Miles/hour           N/A           WSPDV         Average wind speed                                       
# Solar Radiation Average        Value       Mean           Day                Hourly     Watts/meter squared  N/A           SRADV         Average solar radiation                                  
# Solar Radiation/langley Total  Value       None           Day                N/A        Langleys             N/A           LRADT         Total solar radiation                                    
# Vapor Pressure - Partial       Value       Mean           Day                Hourly     Inches hg            N/A           PVPV          Partial vapor pressure                                   
# Vapor Pressure - Saturated     Value       Mean           Day                Hourly     Inches hg            N/A           SVPV          Saturated vapor pressure                                 
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -2            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -4            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -8            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -20           SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -40           SMS           Percent volumetric soil moisture                         
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -2            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -4            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -8            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -20           STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -40           STO           Observed soil temperature                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bodie Hills (2215) 
# California  SCAN Site - 7825 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Apr 13, 2020 4:36:43 PM GMT-08:00
#
Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Moisture Percent -2in (pct) Mean of Hourly Values,Soil Moisture Percent -4in (pct) Mean of Hourly Values,Soil Moisture Percent -8in (pct) Mean of Hourly Values,Soil Moisture Percent -20in (pct) Mean of Hourly Values,Soil Moisture Percent -40in (pct) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2014-12-03,2215,,,,64,21.1,3.6,89.51,,0.14,0.23,4.1,1.9,4.2,2.6,4.0,31,33,34,38,42
2014-12-04,2215,,,,68,12.9,3.1,99.69,,0.12,0.19,4.0,1.8,4.2,2.6,4.2,31,33,34,38,42
2014-12-05,2215,,,,69,15.9,3.2,95.50,,0.14,0.22,4.2,1.8,3.9,2.7,4.2,31,32,34,38,42
2014-12-06,2215,,,,62,10.0,2.7,96.90,,0.11,0.20,4.0,1.8,4.0,2.6,4.1,30,33,34,38,41
2014-12-07,2215,,,,42,9.5,2.8,99.42,,0.08,0.21,3.9,1.8,3.8,2.6,4.1,29,32,33,38,41
2014-12-08,2215,,,,47,7.6,2.7,85.73,,0.10,0.23,4.0,1.7,3.6,2.6,4.0,29,31,33,38,41
2014-12-09,2215,,,,50,8.6,2.7,71.11,,0.11,0.24,3.9,2.0,3.8,2.5,3.9,31,32,33,37,41
2014-12-10,2215,,,,33,32.3,6.5,41.47,,0.10,0.30,4.0,1.9,3.9,2.5,3.9,32,33,34,37,41
2014-12-11,2215,,,,55,28.6,7.3,65.06,,0.12,0.23,4.2,1.9,4.1,2.6,4.1,34,35,35,37,40
2014-12-12,2215,,,,84,10.9,2.6,59.28,,0.12,0.15,4.2,2.0,4.0,2.6,4.1,33,34,35,38,40
2014-12-13,2215,,,,74,11.8,2.7,121.98,,0.09,0.13,3.9,1.9,4.0,2.6,4.1,27,31,34,38,40
2014-12-14,2215,,,,75,13.2,2.9,100.93,,0.10,0.15,3.8,1.8,3.8,2.5,4.2,26,29,31,37,40
2014-12-15,2215,,,,78,21.3,4.1,91.99,,0.12,0.16,4.0,1.7,3.7,2.0,4.1,28,30,31,36,40
2014-12-16,2215,,,,69,13.6,3.4,95.48,,0.10,0.15,3.8,1.8,3.7,2.1,3.9,26,29,31,36,40
2014-12-17,2215,,,,73,12.0,3.1,94.49,,0.09,0.13,3.7,1.7,3.6,2.2,4.0,24,27,30,36,40
2014-12-18,2215,,,,54,16.9,3.0,80.27,,0.09,0.18,3.8,1.8,3.4,2.3,3.8,25,27,29,35,40
2014-12-19,2215,,,,64,19.6,3.9,62.45,,0.13,0.20,4.1,1.7,3.5,2.3,3.9,29,29,30,35,39
2014-12-20,2215,,,,60,18.6,6.6,78.27,,0.17,0.28,4.2,1.9,3.7,2.3,3.8,31,32,32,35,39
2014-12-21,2215,,,,53,16.3,4.2,108.47,,0.13,0.26,4.4,2.0,4.0,2.3,3.7,34,35,34,36,39
2014-12-22,2215,,,,71,13.4,3.7,124.65,,0.14,0.22,4.3,2.1,4.1,2.3,3.8,33,34,35,36,39
2014-12-23,2215,,,,43,23.9,4.1,110.95,,0.10,0.25,4.4,2.0,4.0,2.5,3.9,31,33,34,36,39
2014-12-24,2215,,,,77,21.0,5.5,50.31,,0.10,0.13,4.3,2.0,3.6,2.4,3.8,32,33,33,36,39
2014-12-25,2215,,,,76,13.2,3.5,88.55,,0.07,0.09,4.2,1.9,3.6,2.2,3.9,30,31,33,36,39
2014-12-26,2215,,,,63,15.0,3.4,123.01,,0.05,0.09,3.8,1.7,3.6,2.2,4.0,25,28,31,36,39
2014-12-27,2215,,,,42,13.7,3.8,127.17,,0.07,0.18,3.6,1.8,3.4,2.3,3.7,24,26,29,35,39
2014-12-28,2215,,,,19,23.6,6.8,129.06,,0.03,0.19,3.7,1.6,3.5,2.4,3.8,24,26,29,35,38
2014-12-29,2215,,,,61,33.8,9.6,113.84,,0.06,0.13,3.6,1.5,3.6,2.3,3.6,22,25,28,34,38
2014-12-30,2215,,,,73,17.4,6.1,103.02,,0.04,0.06,3.7,1.5,3.8,2.3,3.8,22,25,27,34,38
2014-12-31,2215,,,,41,10.3,3.5,129.65,,0.03,0.08,3.3,1.3,4.0,2.3,3.7,19,22,26,33,38
2015-01-01,2215,,,,53,11.8,3.6,128.81,,0.05,0.12,3.2,1.2,3.2,2.0,3.8,19,22,25,32,37
2015-01-02,2215,,,,48,11.1,3.6,127.73,,0.07,0.16,3.5,1.2,3.1,2.2,3.6,20,22,25,32,37
2015-01-03,2215,,,,42,10.1,3.4,102.60,,0.08,0.21,3.7,1.4,3.3,2.2,3.6,23,24,26,32,37
2015-01-04,2215,,,,52,13.2,3.6,129.10,,0.10,0.22,4.0,1.7,3.6,2.2,3.8,26,27,27,32,36
2015-01-05,2215,,,,58,11.3,3.1,116.83,,0.12,0.25,4.2,1.7,3.7,2.2,3.6,29,29,29,32,36
2015-01-06,2215,,,,54,10.2,3.2,131.89,,0.12,0.26,4.3,1.8,3.5,2.1,3.6,30,31,30,33,36
2015-01-07,2215,,,,44,11.1,3.6,135.26,,0.09,0.25,4.3,1.8,3.6,2.4,3.7,30,31,31,33,36
2015-01-08,2215,,,,43,10.8,3.4,103.51,,0.09,0.23,4.4,1.8,3.6,2.4,3.7,30,31,31,33,36
2015-01-09,2215,,,,65,9.7,1.8,66.41,,0.14,0.23,4.3,1.8,3.7,2.4,3.7,32,32,31,33,36
2015-01-10,2215,,,,75,14.5,2.7,104.45,,0.14,0.20,4.4,2.0,3.8,2.4,3.8,34,34,33,34,36
2015-01-11,2215,,,,64,11.6,2.8,107.40,,0.12,0.20,4.4,1.9,3.7,2.4,3.8,33,34,33,34,36
2015-01-12,2215,,,,78,15.9,4.1,106.41,,0.13,0.17,4.5,1.9,3.6,2.3,3.8,33,33,33,35,36
2015-01-13,2215,,,,61,12.0,3.6,139.65,,0.08,0.14,4.4,1.7,3.6,2.3,3.7,28,31,32,35,37
2015-01-14,2215,,,,28,9.3,3.4,139.06,,0.05,0.20,4.1,1.8,3.6,2.3,3.7,26,28,30,34,37
2015-01-15,2215,,,,17,19.0,4.1,120.43,,0.05,0.28,4.6,1.8,3.6,2.4,3.8,31,30,30,34,37
2015-01-16,2215,,,,74,14.7,3.6,95.75,,0.16,0.24,4.7,2.0,3.6,2.3,3.7,33,33,32,34,36
2015-01-17,2215,,,,30,18.8,3.4,129.30,,0.09,0.32,4.8,2.0,4.0,2.3,3.7,35,35,34,34,36
2015-01-18,2215,,,,34,14.7,3.9,133.73,,0.07,0.25,4.7,2.0,4.0,2.3,3.7,35,35,35,35,36
2015-01-19,2215,,,,57,15.0,3.8,117.03,,0.10,0.20,4.8,2.0,4.1,2.3,3.8,34,35,34,35,37
2015-01-20,2215,,,,78,13.0,4.0,140.85,,0.11,0.15,4.6,1.9,3.5,2.4,3.7,30,32,33,35,37
2015-01-21,2215,,,,37,9.7,3.3,138.10,,0.05,0.17,4.4,1.8,3.7,2.4,3.9,28,30,31,35,37
2015-01-22,2215,,,,35,11.2,3.6,123.07,,0.06,0.20,4.5,1.8,3.6,2.5,3.7,29,30,31,34,37
2015-01-23,2215,,,,39,14.7,4.3,153.08,,0.06,0.18,4.4,1.8,3.6,2.6,3.7,29,30,31,34,37
2015-01-24,2215,,,,42,16.2,4.3,153.97,,0.08,0.25,4.7,1.9,3.8,2.5,3.8,31,31,31,34,36
2015-01-25,2215,,,,40,16.7,4.5,120.88,,0.10,0.28,5.0,1.9,3.7,2.5,3.6,34,34,33,34,36
2015-01-26,2215,,,,58,14.9,2.1,78.79,,0.14,0.27,5.0,1.8,4.0,2.6,3.7,35,35,34,34,36
2015-01-27,2215,,,,81,9.1,2.8,108.69,,0.14,0.17,5.0,2.0,4.1,2.6,3.7,32,34,34,35,36
2015-01-28,2215,,,,75,10.7,2.7,105.14,,0.14,0.19,5.1,2.0,3.9,2.6,4.0,33,33,33,35,36
2015-01-29,2215,,,,86,13.5,2.8,82.37,,0.17,0.21,5.0,1.9,4.1,2.6,4.0,34,34,34,35,36
2015-01-30,2215,,,,89,12.9,3.5,101.35,,0.14,0.17,5.2,2.0,4.2,2.5,3.8,33,34,34,35,36
2015-01-31,2215,,,,34,10.7,3.3,156.82,,0.06,0.20,4.9,1.8,4.0,2.6,4.1,34,34,35,35,37
2015-02-01,2215,,,,50,23.8,3.7,129.34,,0.11,0.27,5.1,2.0,3.9,2.5,3.8,33,33,34,35,37
2015-02-02,2215,,,,50,13.9,3.2,99.91,,0.11,0.25,5.2,1.8,4.0,2.5,3.9,33,34,34,35,37
2015-02-03,2215,,,,31,21.7,4.6,108.93,,0.08,0.29,5.3,1.8,3.9,2.5,4.0,35,35,34,35,37
2015-02-04,2215,,,,24,18.7,4.3,105.04,,0.07,0.32,5.0,1.8,4.1,2.7,4.0,34,34,34,35,37
2015-02-05,2215,,,,17,25.9,5.9,165.07,,0.05,0.34,5.3,1.6,4.0,2.6,3.8,39,38,37,36,37
2015-02-06,2215,,,,68,26.1,4.1,98.92,,0.15,0.25,5.5,1.8,4.0,2.3,4.0,40,39,38,36,37
2015-02-07,2215,,,,76,20.7,3.8,132.29,,0.17,0.23,10.4,2.2,3.8,2.2,3.8,34,35,36,36,37
2015-02-08,2215,,,,79,20.5,4.6,106.50,,0.18,0.23,16.0,8.8,3.8,2.2,3.8,36,36,36,36,37
2015-02-09,2215,,,,53,26.5,4.7,187.28,,0.09,0.17,16.5,11.5,3.9,2.2,3.6,36,36,36,36,37
2015-02-10,2215,,,,53,10.9,3.0,184.68,,0.09,0.21,15.3,10.7,3.8,2.2,3.7,33,34,35,36,37
2015-02-11,2215,,,,47,12.0,3.6,187.64,,0.11,0.29,15.0,10.2,3.9,2.3,3.8,35,35,35,36,38
2015-02-12,2215,,,,45,11.6,3.6,190.73,,0.12,0.34,14.8,10.0,4.0,2.3,3.7,38,38,37,36,38
2015-02-13,2215,,,,40,11.4,3.3,169.02,,0.12,0.36,14.6,9.8,4.0,2.2,3.7,41,40,38,37,37
2015-02-14,2215,,,,48,12.9,3.5,194.75,,0.12,0.30,14.3,9.5,4.1,2.8,3.8,41,40,39,37,38
2015-02-15,2215,,,,40,13.6,4.1,176.94,,0.09,0.26,14.1,9.2,4.2,2.8,3.6,39,39,39,38,38
2015-02-16,2215,,,,40,16.8,4.5,200.90,,0.09,0.27,13.9,8.9,4.2,2.7,3.7,40,39,38,38,38
2015-02-17,2215,,,,43,14.3,3.7,197.38,,0.11,0.31,13.9,8.7,4.3,2.6,3.7,41,40,39,38,38
2015-02-18,2215,,,,41,12.4,3.5,198.17,,0.10,0.32,13.9,8.6,4.5,2.5,3.8,43,42,40,38,38
2015-02-19,2215,,,,44,12.1,4.2,203.77,,0.10,0.27,13.7,8.3,4.6,2.7,4.1,43,42,41,38,38
2015-02-20,2215,,,,45,13.1,4.5,208.41,,0.09,0.24,13.6,8.1,4.5,2.7,4.1,42,41,40,39,38
2015-02-21,2215,,,,59,16.6,5.9,144.48,,0.10,0.19,13.6,8.0,4.7,2.7,4.0,42,41,41,39,39
2015-02-22,2215,,,,72,13.5,4.1,132.81,,0.07,0.11,13.1,7.6,4.4,2.6,4.2,33,35,36,39,39
2015-02-23,2215,,,,52,12.7,3.7,213.14,,0.05,0.11,13.0,7.4,4.5,2.6,3.9,32,34,35,38,39
2015-02-24,2215,,,,26,12.1,4.0,220.01,,0.05,0.22,13.1,7.3,4.4,2.5,4.1,34,33,34,37,38
2015-02-25,2215,,,,36,15.6,4.8,212.16,,0.07,0.23,13.0,7.4,4.5,2.6,4.0,36,36,35,36,38
2015-02-26,2215,,,,53,22.3,4.5,191.39,,0.10,0.21,13.0,7.4,4.6,2.5,4.1,39,38,37,37,38
2015-02-27,2215,,,,68,19.9,3.8,164.62,,0.09,0.14,12.9,7.4,4.6,2.4,4.1,38,37,37,37,38
2015-02-28,2215,,,,82,12.3,2.9,110.92,,0.11,0.14,12.7,7.1,4.7,2.5,4.2,33,34,35,37,38
2015-03-01,2215,,,,80,14.2,3.2,194.74,,0.10,0.14,12.7,7.0,4.6,2.5,3.9,32,33,34,36,38
2015-03-02,2215,,,,79,13.8,3.4,158.02,,0.10,0.13,12.8,6.8,4.5,2.6,3.9,32,33,33,36,38
2015-03-03,2215,,,,62,13.1,4.0,225.18,,0.07,0.12,12.7,6.8,4.6,2.6,4.1,31,32,33,36,38
2015-03-04,2215,,,,46,14.9,3.6,236.42,,0.07,0.18,12.9,6.6,4.5,2.8,3.9,32,32,32,35,38
2015-03-05,2215,,,,36,14.4,3.7,243.61,,0.06,0.23,13.1,6.7,4.7,2.8,3.8,33,33,33,35,37
2015-03-06,2215,,,,36,13.6,4.0,243.29,,0.07,0.24,13.1,7.0,4.5,2.7,3.9,36,35,35,35,37
2015-03-07,2215,,,,37,13.0,4.1,245.54,,0.08,0.26,13.2,7.2,4.6,2.6,3.8,39,38,37,36,37
2015-03-08,2215,,,,35,16.0,4.1,244.74,,0.07,0.26,13.2,7.2,4.7,2.5,3.8,41,39,38,36,37
2015-03-09,2215,,,,28,13.4,4.4,247.01,,0.06,0.28,13.1,7.1,4.8,2.5,4.0,42,40,39,36,37
2015-03-10,2215,,,,35,15.8,3.4,139.25,,0.10,0.31,13.2,7.2,5.0,2.7,4.0,44,42,40,37,37
2015-03-11,2215,,,,70,14.9,4.2,192.35,,0.15,0.24,12.9,7.1,5.0,2.9,3.9,42,41,40,38,38
2015-03-12,2215,,,,61,14.5,4.4,249.05,,0.13,0.25,12.9,7.1,5.1,3.1,3.8,44,43,42,38,38
2015-03-13,2215,,,,27,11.2,2.8,226.26,,0.09,0.38,13.0,7.2,5.1,3.3,4.2,49,46,44,39,38
2015-03-14,2215,,,,29,14.8,3.1,165.04,,0.12,0.44,12.9,7.3,5.2,3.0,4.0,52,49,47,40,38
2015-03-15,2215,,,,37,17.7,3.9,105.18,,0.12,0.33,12.6,7.0,5.2,3.0,4.2,46,46,45,41,39
